"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","last.tweet","community","count.numbers","number"
"Midnapore neighborhood. Under 30 #yyckidcount",FALSE,0,NA,2014-11-01 04:22:10,FALSE,NA,"528401588868497409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patmcwill",0,FALSE,FALSE,NA,NA,"528401588868497409","MIDNAPORE",1,30
"12 kids in Highland Park. Over preparation = big bowl of candy to get through. #yyckidcount",FALSE,0,NA,2014-11-01 04:23:38,FALSE,NA,"528401957334286336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huandbaker",0,FALSE,FALSE,NA,NA,"528401957334286336","HIGHLAND PARK",1,12
"27 in Acadia #yyckidcount #yyc #Halloween",FALSE,0,NA,2014-11-01 04:24:01,FALSE,NA,"528402051769040896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the_mcnabber",0,FALSE,FALSE,NA,NA,"528402051769040896","ACADIA",1,27
"@nenshi #yyckidcount Had 71 kids in #Citadel at end of night (8pm) this year! Way down from the last 2 considering it was so warm this year",FALSE,0,"nenshi",2014-11-01 04:24:03,FALSE,"528332800282619905","528402061000736769","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SoybeanJenny",0,FALSE,FALSE,NA,NA,"528402061000736769","CITADEL",3,NA
"#yyckidcount Panorama Hills - we had 100",FALSE,0,NA,2014-11-01 04:24:05,FALSE,NA,"528402071482277890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASarahToBankOn",0,FALSE,FALSE,NA,NA,"528402071482277890","PANORAMA HILLS",1,100
"@nenshi #yyckidcount in Shawnee Slopes, we had 25, down marginally from last year!",FALSE,0,"nenshi",2014-11-01 04:24:08,FALSE,"528382426834554880","528402082605580288","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sherjida",0,FALSE,FALSE,NA,NA,"528402082605580288","SHAWNEE SLOPES",1,25
"We had a 121 kids tonight at our house in New Brighton #yyckidcount   Happy Halloween!",FALSE,0,NA,2014-11-01 04:24:14,FALSE,NA,"528402109562363904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TrinaVickery",0,FALSE,FALSE,NA,NA,"528402109562363904","NEW BRIGHTON",1,121
"#yyckidcount - 75 in Riverbend - down from previous years' 100+",FALSE,0,NA,2014-11-01 04:25:22,FALSE,NA,"528402394447892480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Lorelei_Cda",0,FALSE,FALSE,NA,NA,"528402394447892480","RIVERBEND",2,NA
"Well the #yyckidcount in Queensland was...  11 kids. 5 showed up after I blew out the pumpkins and turned off the lights?!",FALSE,1,NA,2014-11-01 04:28:00,FALSE,NA,"528403055583444992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeekyLyndsay",0,FALSE,FALSE,NA,NA,"528403055583444992","QUEENSLAND",2,NA
"@nenshi beddington heights, 19 kids! #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:30:09,FALSE,NA,"528403597353299969","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kenjilou",0,FALSE,FALSE,NA,NA,"528403597353299969","BEDDINGTON HEIGHTS",1,19
"25-ish in South Calgary, mostly littles. Not everyone decamped to Garrison Woods :) #yyckidcount @MardaLoopCA",FALSE,2,NA,2014-11-01 04:30:18,FALSE,NA,"528403635072294914",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vettergreenart",0,FALSE,FALSE,NA,NA,"528403635072294914","SOUTH CALGARY",1,25
"Only 11 kids showed up :-(  at our house in Rosemont #yyckidcount",FALSE,0,NA,2014-11-01 04:30:41,FALSE,NA,"528403731034165248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pwmcalgary",0,FALSE,FALSE,NA,NA,"528403731034165248","ROSEMONT",1,11
"@nenshi 13 kids in Tuxedo Park! #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:31:05,FALSE,NA,"528403833395752961","33798654","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","wyzewon",0,FALSE,FALSE,NA,NA,"528403833395752961","TUXEDO PARK",1,13
"#yyckidcount 30 kids Coach Hill S. W. @nenshi",FALSE,0,NA,2014-11-01 04:31:56,FALSE,NA,"528404046634184705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ooadservices",0,FALSE,FALSE,NA,NA,"528404046634184705","COACH HILL",1,30
"@nenshi #yyckidcount 38 at our door in Montgomery. Great costumes!",FALSE,0,"nenshi",2014-11-01 04:32:11,FALSE,NA,"528404108206936064","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcapeople",0,FALSE,FALSE,NA,NA,"528404108206936064","MONTGOMERY",1,38
"Only 22 trick or treaters on my street in Springbank Hill.  #yyckidcount Way down from last year.  :-(",FALSE,0,NA,2014-11-01 04:32:26,FALSE,NA,"528404172249784320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GreerBowen",0,FALSE,FALSE,NA,NA,"528404172249784320","SPRINGBANK HILL",1,22
"ZERO in varsity. ;(  #yyckidcount",FALSE,0,NA,2014-11-01 04:33:32,FALSE,NA,"528404447475798016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JackieMedeiros",0,FALSE,FALSE,NA,NA,"528404447475798016","VARSITY",1,NA
"#yyckidcount we had 60 kids in west bowness",FALSE,0,NA,2014-11-01 04:34:22,FALSE,NA,"528404658298294272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","audwhit",0,FALSE,FALSE,NA,NA,"528404658298294272","BOWNESS",1,60
"#yyckidcount WAY higher in Sage Hill this year. Ended the night down to literally our last bag of ""back up"" treats. 1st time in 3 years.",FALSE,0,NA,2014-11-01 04:35:03,FALSE,NA,"528404828389908480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichiGee",0,FALSE,FALSE,NA,NA,"528404828389908480","SAGE HILL",2,NA
"@nenshi our #yyckidcount was 42 in Lake Bonavista",FALSE,0,"nenshi",2014-11-01 04:36:10,FALSE,"528382426834554880","528405110116741120","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_c_norris",0,FALSE,FALSE,NA,NA,"528405110116741120","LAKE BONAVISTA",1,42
"30 on a new street in New Brighton, up 25 from last year, our dog loved it! #yyckidcount",FALSE,0,NA,2014-11-01 04:36:12,FALSE,NA,"528405121663647745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbott_liza",0,FALSE,FALSE,NA,NA,"528405121663647745","NEW BRIGHTON",2,NA
"@nenshi only 18 here this year! #yyckidcount #lifeintheburbs #cornerofsundanceprobs",FALSE,0,"nenshi",2014-11-01 04:36:57,FALSE,"528382426834554880","528405307077447680","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkSweetnSauer",0,FALSE,FALSE,NA,NA,"528405307077447680","SUNDANCE",1,18
"@nenshi we scared about 360  trick or treaters here in Lake Sundance #yyckidcount http://t.co/lLdWYriUVG",FALSE,0,"nenshi",2014-11-01 04:37:04,FALSE,"528382426834554880","528405338513371136","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wood6770",0,FALSE,FALSE,NA,NA,"528405338513371136","SUNDANCE",1,360
"Our doorstats amounted to 20 in Evergreen Estates #yyckidcount",FALSE,0,NA,2014-11-01 04:38:20,FALSE,NA,"528405654810419200",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Lloyd_Ash",0,FALSE,FALSE,NA,NA,"528405654810419200","EVERGREEN",1,20
"#yyckidcount We are in Parkdale and had just 11 kids.",FALSE,0,NA,2014-11-01 04:38:38,FALSE,NA,"528405732392468480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laragraychan",0,FALSE,FALSE,NA,NA,"528405732392468480","PARKDALE",1,11
"@nenshi 24 trick-or-treaters in Brentwood #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:38:53,FALSE,NA,"528405796816949248","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xAllison13x",0,FALSE,FALSE,NA,NA,"528405796816949248","BRENTWOOD",1,24
"94 in West Hillhurst #yyckidcount",FALSE,0,NA,2014-11-01 04:39:51,FALSE,NA,"528406036416565248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RJMcKenty",0,FALSE,FALSE,NA,NA,"528406036416565248","WEST HILLHURST",1,94
"@nenshi 100 kids at my place in Martindale #yyckidcount #halloweensuccess",FALSE,0,"nenshi",2014-11-01 04:40:12,FALSE,NA,"528406126564769793","33798654","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","JenniferPolsom",0,FALSE,FALSE,NA,NA,"528406126564769793","MARTINDALE",1,100
"Candy 'in' far exceeds candy 'out' gr8 night in beautiful Glendale Meadows. 22 kids.  @nenshi #yyckidcount http://t.co/Z6GS7wiipO",FALSE,1,NA,2014-11-01 04:41:19,FALSE,NA,"528406406215372800",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","radiobettyjo",0,FALSE,FALSE,NA,NA,"528406406215372800","GLENDALE",4,NA
"@nenshi 37 really cute dog in costume  in Banff Trail #yyckidcount",FALSE,0,"Jenngurl84",2014-11-01 04:42:52,FALSE,"528395975006498816","528406799322316800","110448804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jenngurl84",0,FALSE,FALSE,"-114.11069778","51.07164962","528406799322316800","BANFF TRAIL",1,37
"40 kids Auburn Bay #yyckidcount slightly more than last year.",FALSE,0,NA,2014-11-01 04:44:31,FALSE,NA,"528407212755267584",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","JasonLowYYC",0,FALSE,FALSE,NA,NA,"528407212755267584","AUBURN BAY",1,40
"#yyckidcount only got about 17 kids :( #Somerset",FALSE,0,NA,2014-11-01 04:44:44,FALSE,NA,"528407267700637696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lexxalot",0,FALSE,FALSE,NA,NA,"528407267700637696","SOMERSET",1,17
"@nenshi #yyckidcount 7 kids for Montgomery",FALSE,0,"nenshi",2014-11-01 04:45:13,FALSE,NA,"528407390236860416","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fushna",0,FALSE,FALSE,NA,NA,"528407390236860416","MONTGOMERY",1,7
"#yyckidcount 167 in Tuscany NW. Halloween is alive and well!!",FALSE,1,NA,2014-11-01 04:45:42,FALSE,NA,"528407510500139009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CurlGirl28",0,FALSE,FALSE,"-114.2534121","51.1182518","528407510500139009","TUSCANY",1,167
"In Panorama Hills we had 64 kids #yyckidcount it was nice to hear the older kids say our neighbourhood is generous @nenshi",FALSE,2,NA,2014-11-01 04:46:12,FALSE,NA,"528407637000716288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrTarveen",0,FALSE,FALSE,NA,NA,"528407637000716288","PANORAMA HILLS",1,64
"50 kids lower Shawnessy #yyckidcount  numbers are dwindling every year. Our first year we had 300 kid. :( We even had the good stuff.",FALSE,0,NA,2014-11-01 04:46:45,FALSE,NA,"528407773424668672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jvassr",0,FALSE,FALSE,NA,NA,"528407773424668672","SHAWNESSY",2,NA
"#yyckidcount We had approximately 70 kids at our house in Tuscany. Really cute costumes out there.",FALSE,0,NA,2014-11-01 04:46:48,FALSE,NA,"528407786389262336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jnk2003",0,FALSE,FALSE,NA,NA,"528407786389262336","TUSCANY",1,70
"#yyckidcount had 25 in panorama hills.... What's up with the amount of homes that have their lights off and don't participate?!? #scrooge",FALSE,0,NA,2014-11-01 04:47:47,FALSE,NA,"528408033484087297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiffRaff075",0,FALSE,FALSE,NA,NA,"528408033484087297","PANORAMA HILLS",1,25
"#yyckidcount 15 kids in Mayland Heights.",FALSE,0,NA,2014-11-01 04:48:52,FALSE,NA,"528408306092871681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","snowybeard",0,FALSE,FALSE,NA,NA,"528408306092871681","MAYLAND HEIGHTS",1,15
"@nenshi Varsity. 10 kids!!! Even went out and bought a 125 pack box at 6pm to add to our 60 in case we ran out. #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:49:43,FALSE,"528382426834554880","528408519998189568","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryylea",0,FALSE,FALSE,NA,NA,"528408519998189568","VARSITY",4,NA
".@nenshi 46 kids Patterson. Easy pickings for the kids. #yyckidcount #throwbackto2010 #waldo2014 #bighalloweenhaul http://t.co/ZqGSzbvKSw",FALSE,0,NA,2014-11-01 04:49:45,FALSE,NA,"528408528260980737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mummymorphosis",0,FALSE,FALSE,NA,NA,"528408528260980737","PATTERSON",3,NA
"@nenshi #yyckidcount 32 in Edgemont's ""Top of the Hill""",FALSE,0,"nenshi",2014-11-01 04:49:51,FALSE,"527861315331575808","528408553691049985","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PattiRiegert",0,FALSE,FALSE,NA,NA,"528408553691049985","EDGEMONT",1,32
"#yyckidcount Woodlands 20 kids Ì†ΩÌ∏ï",FALSE,0,NA,2014-11-01 04:50:09,FALSE,NA,"528408630086107138",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JonnyGriz",0,FALSE,FALSE,"-114.10982116","50.93693955","528408630086107138","WOODLANDS",1,20
"@nenshi had over 70 kids up in Tuscany. #yyckidcount",FALSE,0,"nenshi",2014-11-01 04:50:49,FALSE,"528406565200863232","528408796100853760","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MindfulLiving_",0,FALSE,FALSE,NA,NA,"528408796100853760","TUSCANY",1,70
"We had 33 trick-or-treaters by our house in West Dalhousie! #yyckidcount",FALSE,0,NA,2014-11-01 04:52:21,FALSE,NA,"528409182505287680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apalaschuk",0,FALSE,FALSE,NA,NA,"528409182505287680","DALHOUSIE",1,33
"Over 120 kids in Tuscany! Happy Halloween #yyckidcount",FALSE,0,NA,2014-11-01 04:54:01,FALSE,NA,"528409604901044224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MctigheJennifer",0,FALSE,FALSE,NA,NA,"528409604901044224","TUSCANY",1,120
"40 kids Richmond Hill @#yyckidcount",FALSE,1,NA,2014-11-01 04:55:15,FALSE,NA,"528409912271843328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liz_grill",0,FALSE,FALSE,NA,NA,"528409912271843328","RICHMOND",1,40
"@nenshi 30-ish kids, scenic acres. #yyckidcount",FALSE,0,"nenshi",2014-11-01 05:00:00,FALSE,NA,"528411108713824257","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wilde_em",0,FALSE,FALSE,NA,NA,"528411108713824257","SCENIC ACRES",1,30
".@ReaFaceToFace 13 here in Woodbine. Someone has got to take these Cheezies off my hands! #yyckidcount #needmorekids",FALSE,0,"ReaFaceToFace",2014-11-01 05:04:04,FALSE,"528373150086873088","528412133420449792","20739270","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heatherwilkey",0,FALSE,FALSE,NA,NA,"528412133420449792","WOODBINE",1,13
"@nenshi McKenzie Lake (North)‚Ä¶ about 35‚Ä¶ disappointing! #yyckidcount",FALSE,0,"nenshi",2014-11-01 05:04:48,FALSE,"528332800282619905","528412317709398016","33798654","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","puravida_ca",0,FALSE,FALSE,NA,NA,"528412317709398016","MCKENZIE LAKE",1,35
"#yyckidcount - a sparse 15 kids in ParkHill! Help! http://t.co/78qnkHMoMY",FALSE,0,NA,2014-11-01 05:09:30,FALSE,NA,"528413499270381569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KattBoulet",0,FALSE,FALSE,NA,NA,"528413499270381569","PARKHILL",2,NA
"#yyckidcount 0 kids in dover. This is why I'm fat.",FALSE,0,NA,2014-11-01 05:12:08,FALSE,NA,"528414162343297026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YYCMC",0,FALSE,FALSE,NA,NA,"528414162343297026","DOVER",1,0
"45 in the Hamptons!  #yyckidcount",FALSE,0,NA,2014-11-01 05:13:13,FALSE,NA,"528414436114305024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Geocogito",0,FALSE,FALSE,"-114.15217692","51.14143612","528414436114305024","HAMPTONS",1,45
"@nenshi #yyckidcount In Dalhousie, only one at our house :(",FALSE,0,"nenshi",2014-11-01 05:15:45,FALSE,"528382426834554880","528415073107062786","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LouiseRioux",0,FALSE,FALSE,NA,NA,"528415073107062786","DALHOUSIE",1,NA
"#yyckidcount  40 kids in Kelvin Grove tonight",FALSE,0,NA,2014-11-01 05:15:45,FALSE,NA,"528415074156019712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmallabone",0,FALSE,FALSE,NA,NA,"528415074156019712","KELVIN GROVE",1,40
"#yyckidcount only 25 in signal hill",FALSE,0,NA,2014-11-01 05:17:16,FALSE,NA,"528415455229530112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccmarque",0,FALSE,FALSE,NA,NA,"528415455229530112","SIGNAL HILL",1,25
"62 in Westgate, most in 10 years. #yyckidcount",FALSE,0,NA,2014-11-01 05:21:06,FALSE,NA,"528416420217237505",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","bradmaccallum",0,FALSE,FALSE,NA,NA,"528416420217237505","WESTGATE",2,NA
"We had about 30 trick or treaters here in Capitol Hill, more than last year for sure.  #yyckidcount",FALSE,0,NA,2014-11-01 05:30:14,FALSE,NA,"528418719311998978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cowtownknits",0,FALSE,FALSE,NA,NA,"528418719311998978","CAPITOL HILL",1,30
"#yyckidcount Palliser area, 37 kids #HappyHalloween",FALSE,0,NA,2014-11-01 05:31:11,FALSE,NA,"528418955338477568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","birdkittyme",0,FALSE,FALSE,NA,NA,"528418955338477568","PALLISER",1,37
"Only 23 kids in #Acadia #yyckidcount @AcadiaToday @Vtopola how did you two do? @nenshi",FALSE,0,NA,2014-11-01 05:31:17,FALSE,NA,"528418980143566848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JMarven",0,FALSE,FALSE,NA,NA,"528418980143566848","C(""ACADIA"", ""ACADIA"")",1,23
"23in Lakeview  #yyckidcount http://t.co/370kw6E0PY",FALSE,1,NA,2014-11-01 05:31:38,FALSE,NA,"528419068022648832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andosza",0,FALSE,FALSE,NA,NA,"528419068022648832","LAKEVIEW",4,NA
"#yyckidcount 93 in Tuscany! Cute costumes and polite kids!",FALSE,0,NA,2014-11-01 05:32:00,FALSE,NA,"528419164096978944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lmturner28",0,FALSE,FALSE,NA,NA,"528419164096978944","TUSCANY",1,93
"Bit late, but 55 in canyon meadows, lots of toddlers early ion. #yyckidcount best was the teenagers collecting for food bank,",FALSE,1,NA,2014-11-01 05:33:29,FALSE,NA,"528419534512734208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lshutiak",0,FALSE,FALSE,NA,NA,"528419534512734208","CANYON MEADOWS",1,55
"111 kids in Prestwick Mckenzie Towne #yyckidcount",FALSE,0,NA,2014-11-01 05:44:34,FALSE,NA,"528422324262174721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigOly11",0,FALSE,FALSE,NA,NA,"528422324262174721","MCKENZIE TOWNE",1,111
"@nenshi our lovely abode in #Haysboro received around 115 kids! #yyckidcount older neighbourhood treating the young #yyckids right. Ì†ΩÌ∏ÉÌ†ºÌæÉ",FALSE,0,"nenshi",2014-11-01 05:45:45,FALSE,"528382426834554880","528422622246498304","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManyoJackson",0,FALSE,FALSE,NA,NA,"528422622246498304","HAYSBORO",1,115
"Upper North Haven 25 #yyckidcount",FALSE,0,NA,2014-11-01 05:46:36,FALSE,NA,"528422835572998146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roboxoby",0,FALSE,FALSE,NA,NA,"528422835572998146","NORTH HAVEN",1,25
"#yyckidcount in #Bowness on 81st street was 54. Fixing my hashtag to get counted",FALSE,0,NA,2014-11-01 05:46:45,FALSE,NA,"528422872373407744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leafandlyre",1,FALSE,FALSE,NA,NA,"528422872373407744","BOWNESS",2,NA
"Approx 55 in Tuscany  #yyckidcount",FALSE,0,NA,2014-11-01 05:50:20,FALSE,NA,"528423777705541632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikichik13",0,FALSE,FALSE,NA,NA,"528423777705541632","TUSCANY",1,55
"#yyckidcount 62 tonight in Royal Oak and only 2 Elsa's (my own girls)! Happy Halloween! @RRROCA1",FALSE,0,NA,2014-11-01 05:56:38,FALSE,NA,"528425361877389312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackieOrosz",0,FALSE,FALSE,NA,NA,"528425361877389312","ROYAL OAK",3,NA
"65 kids in Cranston. Hardly any teens this year! #yyckidcount",FALSE,0,NA,2014-11-01 05:59:54,FALSE,NA,"528426183164059648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SafetySue02",0,FALSE,FALSE,NA,NA,"528426183164059648","CRANSTON",1,65
"@nenshi only 20 kids in Glenbrook #yyckidcount and saw kids from 6:40-8:15 slow night #leftovercandy",FALSE,0,"nenshi",2014-11-01 06:10:40,FALSE,"528406565200863232","528428892810264576","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahstachiw",0,FALSE,FALSE,NA,NA,"528428892810264576","GLENBROOK",5,NA
"11 in Huntington Hills. #yyckidcount",FALSE,0,NA,2014-11-01 06:13:40,FALSE,NA,"528429647503962113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","journ",0,FALSE,FALSE,NA,NA,"528429647503962113","HUNTINGTON HILLS",1,11
"88 trick or treaters in Somerset  #yyckidcount",FALSE,0,NA,2014-11-01 06:17:41,FALSE,NA,"528430657765007360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nelson_shan",0,FALSE,FALSE,NA,NA,"528430657765007360","SOMERSET",1,88
"@nenshi Lowest in 20 years - 10 kids in Capitol Hill #yyckidcount",FALSE,0,"nenshi",2014-11-01 06:34:12,FALSE,"528382426834554880","528434817025994752","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SariNine",0,FALSE,FALSE,NA,NA,"528434817025994752","CAPITOL HILL",2,NA
"Mckenzie lake 45 kids #yyckidcount",FALSE,0,NA,2014-11-01 06:34:39,FALSE,NA,"528434928514383872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magiKwatt",0,FALSE,FALSE,NA,NA,"528434928514383872","MCKENZIE LAKE",1,45
"71 trick or treaters in Panorama Hills this year...triple what we usually get! #yyckidcount",FALSE,1,NA,2014-11-01 07:19:02,FALSE,NA,"528446096516087808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Carly_Birdy",0,FALSE,FALSE,NA,NA,"528446096516087808","PANORAMA HILLS",1,71
"#yyckidcount 23. Panatella (panorama hills). Lot better than last year",FALSE,0,NA,2014-11-01 08:06:29,FALSE,NA,"528458037674008577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amar_mann",0,FALSE,FALSE,NA,NA,"528458037674008577","PANORAMA HILLS",1,23
"we had about 100 in Cranston, #yyckidcount",FALSE,0,NA,2014-11-01 11:41:44,FALSE,NA,"528512207496024064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JimSueMaddocks",0,FALSE,FALSE,NA,NA,"528512207496024064","CRANSTON",1,100
"#yyckidcount 45 in Cambrian Heights",FALSE,0,NA,2014-11-01 11:57:08,FALSE,NA,"528516086011265024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SckottyJ",0,FALSE,FALSE,NA,NA,"528516086011265024","CAMBRIAN HEIGHTS",1,45
"#yyckidcount 86 kids in Copperfield (sorry @nenshi , I forgot to do it yesterday)",FALSE,0,NA,2014-11-01 12:09:44,FALSE,NA,"528519253528309760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shelbydmckerrel",0,FALSE,FALSE,NA,NA,"528519253528309760","COPPERFIELD",1,86
"#yyckidcount 86 in Tuscany down from last year but lots of parties going on this year.",FALSE,0,NA,2014-11-01 12:40:18,FALSE,NA,"528526946439688193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellydancrmama",0,FALSE,FALSE,NA,NA,"528526946439688193","TUSCANY",1,86
"73 in Cougar Ridge @nenshi. Far more on Blvd, but less ducked into our cul de sac where the good stuff was! #yyckidcount",FALSE,1,NA,2014-11-01 12:41:41,FALSE,NA,"528527294290477057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRURecGuy",0,FALSE,FALSE,NA,NA,"528527294290477057","COUGAR RIDGE",1,73
